地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
湖南,监管局,益阳银保监分局,法规部门一级主任科员及以下,1,29,28,28,51
贵州,监管局,晴隆银保监监管组,监管部门一级主任科员及以下,1,28,28,28,23
青海,监管局,中国证券监督管理委员会青海监管局,辖区会计类监管岗位一级主任科员及以下,1,28,28,28,32
河北,海关,黄骅港海关,化矿检验一级行政执法员（三）,1,28,28,28,78
广西,海关,防城海关,法制工作四级主办及以下,1,28,28,28,97
重庆,海事局,重庆海事局,重庆海事局一级行政执法员（八）,1,28,28,28,123
辽宁,税务局,国家税务总局北镇市税务局,一级行政执法员（四）,2,56,56,28,158
黑龙江,税务局,国家税务总局牡丹江市绥芬河综合保税区税务局,一级行政执法员（三）,2,56,56,28,39
河北,税务局,国家税务总局唐山市路南区税务局,一级行政执法员（三）,2,64,56,28,76
山西,税务局,国家税务总局河曲县税务局,一级行政执法员,3,86,84,28,53
陕西,税务局,国家税务总局铜川市耀州区税务局,一级行政执法员（一）,2,56,56,28,106
青海,税务局,国家税务总局格尔木市税务局,一级行政执法员（四）,2,62,56,28,57
宁夏,税务局,国家税务总局固原市原州区税务局,一级行政执法员（二）,2,57,56,28,34
山东,税务局,国家税务总局威海临港经济技术开发区税务局,一级行政执法员,2,57,56,28,61
山东,税务局,国家税务总局聊城江北水城旅游度假区税务局,一级行政执法员（一）,1,30,28,28,55
河南,税务局,国家税务总局洛阳市老城区税务局,一级行政执法员（一）,1,35,28,28,77
四川,税务局,国家税务总局成都市郫都区税务局,一级行政执法员（一）,1,28,28,28,113
湖北,税务局,国家税务总局广水市税务局,一级行政执法员（三）,2,81,56,28,158
江苏,税务局,国家税务总局苏州市吴江区税务局,一级行政执法员（二）,3,89,84,28,87
海南,税务局,国家税务总局洋浦经济开发区税务局,一级行政执法员（一）,1,29,28,28,114
四川,税务局,国家税务总局叙永县税务局,一级行政执法员（一）,2,65,56,28,92
四川,税务局,国家税务总局岳池县税务局,一级行政执法员（三）,1,28,28,28,65
贵州,税务局,国家税务总局安顺市西秀区税务局,一级行政执法员（一）,2,66,56,28,52
陕西,国家矿山安全监察局陕西局,国家矿山安全监察局陕西局,监察执法三处一级主任科员及以下,1,30,28,28,34
广西,国家统计局广西调查总队,国家统计局广西调查总队,河池调查队业务科室一级科员（2）,1,28,28,28,44
山东,山东省气象局,山东省威海市文登区气象局,综合管理办公室一级主任科员及以下,1,28,28,28,18
浙江,监管局,台州银保监分局,统计信息部门一级主任科员及以下,1,29,28,28,92
海南,监管局,海南银保监局,统计信息部门一级主任科员及以下,1,28,28,28,39
吉林,税务局,国家税务总局吉林市船营区税务局,一级行政执法员（一）,5,140,139,27.8,164
上海,上海出入境边防检查总站,上海出入境边防检查总站,边检站警务技术一级主管及以下（十二）,5,146,139,27.8,228
山东,税务局,国家税务总局青岛市李沧区税务局,一级行政执法员（二）,4,112,111,27.75,131
湖南,税务局,国家税务总局常德市鼎城区税务局,一级行政执法员（二）,4,111,111,27.75,115
广西,监管局,柳州银保监分局,监管部门一级主任科员及以下,4,111,111,27.75,41
云南,税务局,国家税务总局沧源县税务局,一级行政执法员（二）,3,84,83,27.67,45
河南,公安局,郑州铁路公安局,洛阳铁路公安处车站派出所民警,3,84,83,27.67,149
北京,税务局,国家税务总局北京市昌平区税务局,一级行政执法员（二）,3,108,83,27.67,217
内蒙古,税务局,国家税务总局呼和浩特经济技术开发区税务局,一级行政执法员（一）,3,86,83,27.67,147
广东,税务局,国家税务总局深圳市龙华区税务局,一级行政执法员（三）,3,83,83,27.67,118
上海,监管局,上海银保监局,监管部门一级主任科员及以下,3,83,83,27.67,132
山西,税务局,国家税务总局怀仁市税务局,一级行政执法员（一）,3,83,83,27.67,69
福建,税务局,国家税务总局泉州市丰泽区税务局,一级行政执法员（五）,3,106,83,27.67,33
山东,税务局,国家税务总局泰安市岱岳区税务局,一级行政执法员（一）,3,85,83,27.67,122
湖北,税务局,国家税务总局咸宁市咸安区税务局,一级行政执法员（二）,3,83,83,27.67,124
贵州,监管局,遵义银保监分局辖内监管组,财会部门一级主任科员及以下,3,83,83,27.67,60
云南,公安局,昆明铁路公安局,昆明铁路公安处车站派出所民警,2,68,55,27.5,117
河南,审计署驻郑州特派员办事处,审计署驻郑州特派员办事处,审计业务处一级主任科员及以下,2,55,55,27.5,218
广东,海关,中山海关,行政执法一级行政执法员（二）,2,57,55,27.5,108
宁夏,税务局,国家税务总局固原经济技术开发区税务局,一级行政执法员,2,56,55,27.5,44
福建,税务局,国家税务总局连江县税务局,一级行政执法员（二）,2,58,55,27.5,41
山东,税务局,国家税务总局淄博市淄川区税务局,一级行政执法员（五）,4,112,110,27.5,164
广东,税务局,国家税务总局深圳市宝安区税务局,一级行政执法员（三）,2,55,55,27.5,113
广西,税务局,国家税务总局德保县税务局,一级行政执法员（三）,2,61,55,27.5,42
江苏,税务局,国家税务总局苏州工业园区税务局第一税务所,一级行政执法员（三）,2,67,55,27.5,201
河北,税务局,国家税务总局秦皇岛市北戴河区税务局,一级行政执法员（二）,2,55,55,27.5,88
河北,税务局,国家税务总局衡水市冀州区税务局,一级行政执法员（二）,2,57,55,27.5,67
吉林,税务局,国家税务总局前郭尔罗斯蒙古族自治县税务局,一级行政执法员（四）,2,55,55,27.5,89
湖北,税务局,国家税务总局武汉市江夏区税务局,一级行政执法员,2,59,55,27.5,136
广东,广州出入境边防检查总站,广州出入境边防检查总站,边检站四级警长（十五）,4,111,110,27.5,182
吉林,水利部松辽水利委员会,松辽水利委员会机关,河湖管理处一级主任科员及以下,2,67,55,27.5,46
福建,海关,隶属海关,卫生检疫监督四级主办及以下（二）,2,56,55,27.5,172
北京,国家移民管理局常备力量第一总队,国家移民管理局常备力量第一总队,训练处一级警长及以下（五）,4,110,110,27.5,143
陕西,税务局,国家税务总局商南县税务局,一级行政执法员（一）,2,56,55,27.5,67
山东,税务局,国家税务总局青岛市即墨区税务局,一级行政执法员（四）,2,55,55,27.5,84
重庆,税务局,国家税务总局彭水苗族土家族自治县税务局,一级行政执法员（六）,2,61,55,27.5,125
云南,税务局,国家税务总局昆明市晋宁区税务局,一级行政执法员（七）,2,62,55,27.5,89
河南,税务局,国家税务总局范县税务局,一级行政执法员（二）,2,68,55,27.5,97
安徽,税务局,国家税务总局池州市贵池区税务局,一级行政执法员（一）,2,55,55,27.5,108
山东,海关,烟台海关,财务管理四级主办及以下,2,60,55,27.5,241
广东,海关,隶属海关,法律事务一级行政执法员,4,110,110,27.5,74
湖北,税务局,国家税务总局黄石市黄石港区税务局,一级行政执法员,2,58,55,27.5,135
湖北,税务局,国家税务总局房县税务局,一级行政执法员（四）,2,58,55,27.5,123
湖北,税务局,国家税务总局随县税务局,一级行政执法员（二）,2,58,55,27.5,102
江苏,监管局,江苏银保监局,综合部门一级主任科员及以下,2,84,55,27.5,54
江苏,监管局,中国证券监督管理委员会江苏监管局,辖区会计类监管岗位一级主任科员及以下,6,166,165,27.5,180
辽宁,税务局,国家税务总局北镇市税务局,一级行政执法员（一）,5,137,137,27.4,185
甘肃,税务局,国家税务总局华池县税务局,一级行政执法员,5,175,137,27.4,117
广东,税务局,国家税务总局东莞市税务局,一级行政执法员（十一）,5,139,137,27.4,194
河北,税务局,国家税务总局张家口市宣化区税务局,一级行政执法员（二）,3,82,82,27.33,59
山西,税务局,国家税务总局临汾市尧都区税务局,一级行政执法员（四）,3,82,82,27.33,64
重庆,税务局,国家税务总局重庆市税务局第七稽查局,一级主任科员及以下（二）,3,82,82,27.33,146
广东,税务局,国家税务总局广州市越秀区税务局,一级行政执法员（七）,3,121,82,27.33,250
江苏,税务局,国家税务总局无锡市滨湖区税务局,一级行政执法员（二）,3,82,82,27.33,129
山西,监管局,长治银保监分局,监管部门一级主任科员及以下,3,82,82,27.33,24
湖北,税务局,国家税务总局当阳市税务局,一级行政执法员（二）,3,83,82,27.33,122
上海,监管局,上海银保监局,监管部门一级主任科员及以下,3,82,82,27.33,137
安徽,税务局,国家税务总局长丰县税务局,一级行政执法员（二）,3,84,82,27.33,132
河北,税务局,国家税务总局石家庄市栾城区税务局,一级行政执法员（一）,3,85,82,27.33,156
上海,税务局,国家税务总局上海市税务局第三税务分局,一级主任科员及以下（九）,6,175,164,27.33,353
北京,中央台办,业务司局,业务司局岗位一,3,83,82,27.33,202
山东,监管局,青岛银保监局,监管部门一级主任科员及以下,3,82,82,27.33,58
浙江,税务局,国家税务总局宁波市北仑区税务局,一级行政执法员（一）,4,109,109,27.25,106
甘肃,税务局,国家税务总局兰州市城关区税务局,一级行政执法员（七）,4,115,109,27.25,230
北京,税务局,国家税务总局北京市丰台区税务局,一级行政执法员（六）,5,197,136,27.2,318
山东,税务局,国家税务总局青岛市城阳区税务局,一级行政执法员（二）,5,143,136,27.2,145
广东,深圳出入境边防检查总站,深圳出入境边防检查总站,边检站一级警长及以下（五）,5,140,136,27.2,136
内蒙古,海关,二连海关,商品检验监管一级行政执法员,2,56,54,27,42
