地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
山东,国家税务总局青岛市税务局,国家税务总局青岛市李沧区税务局,一级行政执法员（七）,2,286,264,132:1,144
上海,国家税务总局上海市税务局,国家税务总局上海市松江区税务局,一级行政执法员（三）,1,159,132,132:1,109
内蒙古,国家税务总局内蒙古自治区税务局,国家税务总局新巴尔虎右旗税务局,一级行政执法员（四）,1,133,132,132:1,28
内蒙古,国家税务总局内蒙古自治区税务局,国家税务总局卓资县税务局,一级行政执法员（二）,2,264,264,132:1,22
吉林,国家统计局吉林调查总队,国家统计局吉林调查总队,德惠调查队一级科员,1,132,132,132:1,78
安徽,国家税务总局安徽省税务局,国家税务总局明光市税务局,一级行政执法员（四）,3,517,396,132:1,73
内蒙古,国家税务总局内蒙古自治区税务局,国家税务总局西乌珠穆沁旗税务局,一级行政执法员（二）,2,270,264,132:1,26
内蒙古,国家税务总局内蒙古自治区税务局,国家税务总局察哈尔右翼中旗税务局,一级行政执法员（五）,2,264,264,132:1,29
广西,国家税务总局广西壮族自治区税务局,国家税务总局罗城仫佬族自治县税务局,一级行政执法员（二）,2,536,264,132:1,77
四川,国家税务总局四川省税务局,国家税务总局西充县税务局,一级行政执法员（三）,1,142,132,132:1,67
浙江,国家统计局浙江调查总队,国家统计局浙江调查总队,浙江调查总队业务处室一级主任科员及以下（1）,1,134,132,132:1,105
陕西,中国证券监督管理委员会陕西监管局,中国证券监督管理委员会陕西监管局,辖区计算机类监管（或综合）岗位一级主任科员及以下,1,145,132,132:1,81
内蒙古,满洲里海关,额尔古纳海关,动物检疫监管一级行政执法员（二）,1,132,132,132:1,51
河南,国家税务总局河南省税务局,国家税务总局新蔡县税务局,一级行政执法员（三）,1,234,132,132:1,63
湖北,国家税务总局湖北省税务局,国家税务总局武汉东湖新技术开发区税务局,一级行政执法员（六）,3,432,396,132:1,249
辽宁,国家税务总局大连市税务局,国家税务总局大连市普兰店区税务局,一级行政执法员（十三）,1,144,132,132:1,59
广东,中国证券监督管理委员会深圳证券监管专员办事处,中国证券监督管理委员会深圳证券监管专员办事处,证券期货市场稽查执法岗位一级主任科员及以下,1,137,132,132:1,72
辽宁,辽宁省地震局,辽宁省地震局,规划财务处一级主任科员及以下,1,133,132,132:1,72
广东,国家税务总局广东省税务局,国家税务总局惠州市惠阳区税务局,一级行政执法员（一）,5,1072,658,131.6:1,187
湖北,国家税务总局湖北省税务局,国家税务总局武汉市江汉区税务局,一级行政执法员（四）,2,445,263,131.5:1,142
新疆,国家税务总局新疆维吾尔自治区税务局,国家税务总局木垒哈萨克自治县税务局,一级行政执法员（二）,3,475,394,131.33:1,56
北京,外交部,行政司,建筑学,4,632,525,131.25:1,292
辽宁,国家税务总局辽宁省税务局,国家税务总局沈阳市大东区税务局,一级行政执法员（五）,4,525,525,131.25:1,114
北京,国务院国有资产监督管理委员会,机关服务管理局,改革指导处一级主任科员及以下,1,150,131,131:1,362
山东,国家税务总局山东省税务局,国家税务总局东平县税务局,一级行政执法员（六）,2,300,262,131:1,110
浙江,国家税务总局浙江省税务局,国家税务总局绍兴市上虞区税务局,一级行政执法员（二）,3,508,393,131:1,64
山西,国家税务总局山西省税务局,国家税务总局临县税务局,一级行政执法员（四）,2,274,262,131:1,78
山东,水利部黄河水利委员会,滨州黄河河务局滨城黄河河务局,工程管理科一级主任科员及以下,1,132,131,131:1,154
广东,中国证券监督管理委员会广东监管局,中国证券监督管理委员会广东监管局,辖区财金类监管（或综合）岗位一级主任科员及以下,2,262,262,131:1,133
辽宁,审计署驻沈阳特派员办事处,审计署驻沈阳特派员办事处,审计业务处一级主任科员及以下,1,135,131,131:1,169
江苏,南京海关,苏州海关,化工监管二级主办及以下,2,281,262,131:1,272
江苏,南京海关,江阴海关,化工监管四级主办,1,160,131,131:1,158
广东,广州海关,大铲海关,计算机一级行政执法员,1,136,131,131:1,154
宁夏,宁夏回族自治区邮政管理局,石嘴山市邮政管理局,一级主任科员及以下二,1,134,131,131:1,58
北京,中国科协,办公厅,机要处（值班室）一级主任科员及以下,1,147,131,131:1,295
山东,国家税务总局青岛市税务局,国家税务总局青岛经济技术开发区税务局,一级行政执法员（九）,1,135,131,131:1,74
河南,国家税务总局河南省税务局,国家税务总局荥阳市税务局,一级行政执法员（三）,2,312,262,131:1,163
上海,国家税务总局上海市税务局,国家税务总局上海市奉贤区税务局,一级行政执法员（三）,1,156,131,131:1,95
四川,国家税务总局四川省税务局,国家税务总局成都市武侯区税务局,一级行政执法员（五）,1,146,131,131:1,161
安徽,国家税务总局安徽省税务局,国家税务总局凤阳县税务局,一级行政执法员（三）,4,732,523,130.75:1,152
陕西,国家税务总局陕西省税务局,国家税务总局长武县税务局,一级行政执法员,3,392,392,130.67:1,98
黑龙江,国家税务总局黑龙江省税务局,国家税务总局巴彦县税务局,一级行政执法员（三）,4,525,522,130.5:1,97
河南,郑州铁路公安局,郑州铁路公安局,郑州铁路公安处车站派出所民警,2,265,261,130.5:1,585
北京,国家税务总局,人事司,综合处一级主任科员及以下,1,210,130,130:1,288
河南,郑州海关,济源海关,财务管理二级主办及以下,1,132,130,130:1,195
浙江,国家税务总局浙江省税务局,国家税务总局绍兴市越城区税务局,一级行政执法员（六）,2,324,260,130:1,127
河北,国家税务总局河北省税务局,国家税务总局高邑县税务局,一级行政执法员（三）,2,303,260,130:1,163
内蒙古,呼和浩特海关,额济纳海关,植物检疫一级行政执法员,1,130,130,130:1,54
安徽,长江海事局,安庆海事局,安庆海事局一级行政执法员（五）,1,133,130,130:1,90
河南,国家税务总局河南省税务局,国家税务总局开封市鼓楼区税务局,一级行政执法员（二）,3,737,390,130:1,154
江苏,国家税务总局江苏省税务局,国家税务总局沛县税务局,一级行政执法员（二）,3,408,390,130:1,113
山西,中国银行保险监督管理委员会山西监管局,晋中银保监分局,法规部门一级主任科员及以下,1,135,130,130:1,52
浙江,杭州海关,钱江海关,综合管理四级主办及以下,1,130,130,130:1,226
内蒙古,国家税务总局内蒙古自治区税务局,国家税务总局莫力达瓦达斡尔族自治旗税务局,一级行政执法员（一）,1,130,130,130:1,35
北京,自然资源部,自然资源所有者权益司,评价考核处一级主任科员及以下,1,140,130,130:1,99
四川,国家税务总局四川省税务局,国家税务总局红原县税务局,一级行政执法员（三）,1,132,130,130:1,114
山东,国家统计局山东调查总队,国家统计局山东调查总队,日照调查队综合科室一级科员,1,132,130,130:1,58
重庆,中国银行保险监督管理委员会重庆监管局,重庆银保监局,监管部门一级主任科员及以下,3,392,390,130:1,180
江苏,国家税务总局江苏省税务局,国家税务总局金湖县税务局,一级行政执法员（二）,2,312,260,130:1,37
湖北,国家税务总局湖北省税务局,国家税务总局荆门市屈家岭管理区税务局,一级行政执法员（四）,3,581,389,129.67:1,152
北京,审计署,办公厅,业务处室一级主任科员及以下,2,260,259,129.5:1,304
北京,教育部,科技司,业务处室一级主任科员以下职位,2,259,259,129.5:1,481
贵州,国家税务总局贵州省税务局,国家税务总局凯里市税务局,一级行政执法员（三）,2,271,259,129.5:1,268
山东,国家税务总局青岛市税务局,国家税务总局青岛市市北区税务局,一级行政执法员（八）,3,406,388,129.33:1,326
河北,国家税务总局河北省税务局,国家税务总局行唐县税务局,一级行政执法员（三）,3,428,388,129.33:1,168
安徽,国家税务总局安徽省税务局,国家税务总局宿松县税务局,一级行政执法员（一）,3,482,388,129.33:1,91
吉林,国家税务总局吉林省税务局,国家税务总局公主岭市税务局,一级行政执法员（二）,5,658,646,129.2:1,238
河南,郑州海关,漯河海关,财务管理二级主办及以下,1,131,129,129:1,262
河南,国家税务总局河南省税务局,国家税务总局卢氏县税务局,一级行政执法员（三）,1,263,129,129:1,178
福建,国家能源局福建监管办公室,国家能源局福建监管办公室,电力安全监管处一级主任科员及以下,2,346,258,129:1,133
西藏,西藏出入境边防检查总站,西藏出入境边防检查总站,日喀则边境管理支队一级警长及以下（一）,2,311,258,129:1,197
江苏,江苏省邮政管理局,镇江市邮政管理局,一级科员二,1,129,129,129:1,75
内蒙古,中国银行保险监督管理委员会内蒙古监管局,鄂尔多斯银保监分局辖内监管组,监管部门一级主任科员及以下,1,129,129,129:1,23
湖北,中国银行保险监督管理委员会湖北监管局,湖北银保监局,监管部门一级主任科员及以下,1,129,129,129:1,105
云南,国家移民管理局瑞丽遣返中心,国家移民管理局瑞丽遣返中心,执行三队一级警长及以下（一）,2,260,258,129:1,61
天津,国家税务总局天津市税务局,国家税务总局天津市滨海新区税务局,一级行政执法员（六）,2,347,258,129:1,237
上海,国家税务总局上海市税务局,国家税务总局上海市奉贤区税务局,一级行政执法员（七）,1,152,129,129:1,125
山西,中国证券监督管理委员会山西监管局,中国证券监督管理委员会山西监管局,辖区法律类监管岗位一级主任科员及以下,1,137,129,129:1,54
山西,太原海关,晋阳海关,税费财务一级行政执法员,1,134,129,129:1,93
辽宁,国家税务总局大连市税务局,国家税务总局大连市中山区税务局,一级行政执法员（十二）,2,375,258,129:1,83
北京,水利部,运行管理司,水库管理处一级主任科员及以下,1,137,129,129:1,98
四川,国家税务总局四川省税务局,国家税务总局大竹县税务局,一级行政执法员（二）,1,138,129,129:1,67
新疆,新疆维吾尔自治区气象局,新疆巴音郭楞蒙古自治州气象局,计划财务科一级主任科员及以下,1,130,129,129:1,34
浙江,国家税务总局浙江省税务局,国家税务总局温州市税务局稽查局,一级行政执法员（二）,2,379,258,129:1,97
山东,水利部黄河水利委员会,黄河水利委员会山东黄河河务局,科技处一级主任科员及以下,1,132,129,129:1,122
河南,国家税务总局河南省税务局,国家税务总局中牟县税务局,一级行政执法员（三）,5,715,644,128.8:1,176
陕西,国家税务总局陕西省税务局,国家税务总局陇县税务局,一级行政执法员（二）,3,387,386,128.67:1,47
江苏,国家税务总局江苏省税务局,国家税务总局南京市秦淮区税务局,一级行政执法员（三）,3,624,386,128.67:1,140
